"row_id","pr_id","pr_number","pr_title","filename","line_number","rule_name","severity","message","fix_hint","line_content","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","label","notes"
"1057","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberBeginWork.js","3379","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// fallback state. Then we render each row in the tail one-by-one.","1","0","0","0","0","2","0","0","1","0",""
"1058","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberCommitViewTransitions.js","758","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// We still need to treat ""finishedWork"" as the Fiber that contains the flags for this commit.","2","0","0","0","0","1","0","0","1","0",""
"1059","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberHooks.js","579","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","// function, and are *not* double invoked during the second invocation:","2","0","0","0","0","0","0","0","1","0",""
"1060","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberHooks.js","1850","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// snapshot and getSnapshot values to bail out. We need to check one more time.","2","0","0","0","0","2","0","0","1","0",""
"1061","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberHooks.js","3465","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Use a capital R prefix for server-generated ids.","3","0","0","0","0","1","0","0","1","0",""
"1062","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/ReactFiberLane.js","1095","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: This is not coherent but that's because the unification is not coherent.","5","0","0","0","0","1","0","0","1","0",""
"1063","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/__tests__/ReactDeferredValue-test.js","795","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// without any additional work.","4","0","0","0","0","1","0","0","1","0",""
"1064","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/__tests__/ReactOwnerStacks-test.js","194","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","? // We re-rendered immediately so not enough time has elapsed to reset the limit.","5","0","0","0","0","1","0","0","1","1",""
"1065","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/__tests__/ReactOwnerStacks-test.js","199","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","? // We re-rendered immediately so not enough time has elapsed to reset the limit.","5","0","0","0","0","1","0","0","1","1",""
"1066","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/__tests__/ReactSiblingPrerendering-test.js","321","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Now we're in prerender mode, so D is included in this attempt.","4","0","0","0","0","1","0","0","1","0",""
"1067","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/__tests__/ReactUse-test.js","758","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// Calling a hook should error because we're outside of a component.","3","0","0","0","0","1","0","0","1","0",""
"1068","2734003701","34164","chore: fix various typos across codebase","packages/react-reconciler/src/__tests__/ReactUse-test.js","1585","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// during reconciliation.","4","0","0","0","0","1","0","0","1","0",""
"1069","2734003701","34164","chore: fix various typos across codebase","packages/react-server/src/ReactFizzServer.js","5991","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// This function is intended to only be called during the pipe function for the Node builds.","1","0","0","0","0","1","0","0","1","0",""
"1070","2734003701","34164","chore: fix various typos across codebase","packages/react-server/src/ReactFlightServerConfigDebugNode.js","124","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","awaited: trigger, // The thing we're awaiting on. Might get overridden when we resolve.","8","0","0","0","0","2","0","0","1","1",""
"1071","2734003701","34164","chore: fix various typos across codebase","packages/react/src/ReactContext.js","28","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// supports within a single renderer. Such as parallel server rendering.","3","0","0","0","0","2","0","0","1","0",""
"1072","2734003701","34164","chore: fix various typos across codebase","packages/shared/CheckStringCoercion.js","66","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// problem and how that type was used: key, attribute, input value prop, etc.","2","0","0","1","0","1","0","0","1","0",""
"1073","3333048866","35918","[flags] Clean up `enableHiddenSubtreeInsertionEffectCleanup`","packages/react-reconciler/src/ReactFiberCommitWork.js","1665","syntax-error","critical","Syntax issue ? dangling property access at end of line","Complete the expression after the dot (e.g., obj.value)","// TODO: Use a commitHookInsertionUnmountEffects wrapper to record timings.","4","0","0","0","0","1","0","0","1","0",""
"1074","3333048866","35918","[flags] Clean up `enableHiddenSubtreeInsertionEffectCleanup`","packages/react-reconciler/src/__tests__/ReactHooksWithNoopRenderer-test.js","3074","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","'useInsertionEffect must not schedule updates.\n' +","5","0","0","0","0","1","0","0","1","0",""
"1075","3332563626","35917","[compiler] Deduplicate errors between ValidateExhaustiveDependencies and ValidatePreservedManualMemoization","compiler/packages/babel-plugin-react-compiler/src/Validation/ValidatePreservedManualMemoization.ts","496","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","/*","5","0","0","0","0","0","0","0","1","0",""
"1076","3332563626","35917","[compiler] Deduplicate errors between ValidateExhaustiveDependencies and ValidatePreservedManualMemoization","compiler/packages/babel-plugin-react-compiler/src/Validation/ValidatePreservedManualMemoization.ts","499","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","*/","5","0","0","0","0","0","0","0","1","0",""
"1077","3330914303","35912","[RN] Fix timeStamp property of SyntheticEvent in React Native","packages/react-native-renderer/src/legacy-events/SyntheticEvent.js","17","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","typeof performance === 'object' &&","3","0","0","0","0","0","0","0","1","0",""
"1078","3330914303","35912","[RN] Fix timeStamp property of SyntheticEvent in React Native","packages/react-native-renderer/src/legacy-events/SyntheticEvent.js","18","syntax-error","critical","Syntax issue ? expression ends with an operator","Complete the expression or remove the trailing operator","performance !== null &&","3","0","0","0","0","0","0","0","1","0",""
